TICKER,BID_TIMESTAMP,BID_OPEN,BID_HIGH,BID_LOW,BID_CLOSE,BID_VOLUME,ASK_TIMESTAMP,ASK_OPEN,ASK_HIGH,ASK_LOW,ASK_CLOSE,ASK_VOLUME
USDCAD,04.10.2010 22:00:00.000 GMT+0100,1.02355,1.02725,1.0154,1.01575,208669.5816,04.10.2010 22:00:00.000 GMT+0100,1.0239,1.02735,1.0155,1.01595,241713.3991
USDCAD,05.10.2010 22:00:00.000 GMT+0100,1.01575,1.01655,1.00615,1.011,217680.3818,05.10.2010 22:00:00.000 GMT+0100,1.016,1.0168,1.00635,1.01125,235157.4012
USDCAD,06.10.2010 22:00:00.000 GMT+0100,1.01095,1.02105,1.0077,1.01715,188814.3511,06.10.2010 22:00:00.000 GMT+0100,1.0115,1.02125,1.0079,1.01755,182542.5001
USDCAD,07.10.2010 22:00:00.000 GMT+0100,1.01715,1.023,1.00905,1.0105,163949.9697,07.10.2010 22:00:00.000 GMT+0100,1.01765,1.0233,1.00945,1.0113,179931.7716
USDCAD,08.10.2010 22:00:00.000 GMT+0100,1.0105,1.0105,1.0105,1.0105,0,08.10.2010 22:00:00.000 GMT+0100,1.0113,1.0113,1.0113,1.0113,0
USDCAD,09.10.2010 22:00:00.000 GMT+0100,1.0105,1.0105,1.0105,1.0105,0,09.10.2010 22:00:00.000 GMT+0100,1.0113,1.0113,1.0113,1.0113,0
USDCAD,10.10.2010 22:00:00.000 GMT+0100,1.00982,1.01495,1.00915,1.01355,197788.9501,10.10.2010 22:00:00.000 GMT+0100,1.01006,1.01515,1.00935,1.014,195223.3983
USDCAD,11.10.2010 22:00:00.000 GMT+0100,1.01355,1.0182,1.00895,1.0098,254646.3203,11.10.2010 22:00:00.000 GMT+0100,1.01425,1.01835,1.0091,1.0104,263234.3994
USDCAD,12.10.2010 22:00:00.000 GMT+0100,1.0098,1.0105,1.0011,1.00325,206747.7495,12.10.2010 22:00:00.000 GMT+0100,1.0104,1.0108,1.0012,1.00345,227248.9575
USDCAD,13.10.2010 22:00:00.000 GMT+0100,1.00325,1.00735,0.998,1.00395,252392.4212,13.10.2010 22:00:00.000 GMT+0100,1.0035,1.0075,0.9981,1.00415,270655.7814
USDCAD,14.10.2010 22:00:00.000 GMT+0100,1.00395,1.01385,1.0012,1.01,191062.0294,14.10.2010 22:00:00.000 GMT+0100,1.00415,1.01405,1.0014,1.01065,199190.0199
USDCAD,15.10.2010 22:00:00.000 GMT+0100,1.01,1.01,1.01,1.01,0,15.10.2010 22:00:00.000 GMT+0100,1.01065,1.01065,1.01065,1.01065,0
USDCAD,16.10.2010 22:00:00.000 GMT+0100,1.01,1.01,1.01,1.01,0,16.10.2010 22:00:00.000 GMT+0100,1.01065,1.01065,1.01065,1.01065,0
USDCAD,17.10.2010 22:00:00.000 GMT+0100,1.0115,1.02275,1.01142,1.01715,273988.3086,17.10.2010 22:00:00.000 GMT+0100,1.01165,1.0229,1.0116,1.0174,279800.9035
USDCAD,18.10.2010 22:00:00.000 GMT+0100,1.01715,1.03735,1.0161,1.0334,266589.1972,18.10.2010 22:00:00.000 GMT+0100,1.0174,1.03745,1.0164,1.03375,239438.7703
USDCAD,19.10.2010 22:00:00.000 GMT+0100,1.0334,1.03485,1.0207,1.02085,209497.939,19.10.2010 22:00:00.000 GMT+0100,1.0338,1.035,1.02085,1.0212,208138.8288
USDCAD,20.10.2010 22:00:00.000 GMT+0100,1.0209,1.03015,1.01675,1.02665,258790.5497,20.10.2010 22:00:00.000 GMT+0100,1.0213,1.0303,1.0169,1.0269,260528.6211
USDCAD,21.10.2010 22:00:00.000 GMT+0100,1.02665,1.03015,1.02225,1.02575,185055.9988,21.10.2010 22:00:00.000 GMT+0100,1.0269,1.03035,1.02245,1.02625,195386.2379
USDCAD,22.10.2010 22:00:00.000 GMT+0100,1.02575,1.02575,1.02575,1.02575,0,22.10.2010 22:00:00.000 GMT+0100,1.02625,1.02625,1.02625,1.02625,0
USDCAD,23.10.2010 22:00:00.000 GMT+0100,1.02575,1.02575,1.02575,1.02575,0,23.10.2010 22:00:00.000 GMT+0100,1.02625,1.02625,1.02625,1.02625,0
USDCAD,24.10.2010 22:00:00.000 GMT+0100,1.0246,1.02677,1.01539,1.01984,170212.3993,24.10.2010 22:00:00.000 GMT+0100,1.02641,1.02704,1.01551,1.02009,195610.9993
USDCAD,25.10.2010 22:00:00.000 GMT+0100,1.01983,1.02663,1.01813,1.02373,89707.8994,25.10.2010 22:00:00.000 GMT+0100,1.02009,1.02676,1.01823,1.02406,100257.2001
USDCAD,26.10.2010 22:00:00.000 GMT+0100,1.02373,1.03385,1.02251,1.02797,89671.4006,26.10.2010 22:00:00.000 GMT+0100,1.02406,1.03401,1.02277,1.02823,87527.8
USDCAD,27.10.2010 22:00:00.000 GMT+0100,1.02797,1.02854,1.01803,1.02088,94055.0004,27.10.2010 22:00:00.000 GMT+0100,1.02823,1.02882,1.01825,1.02131,110671.1006
