TICKER,BID_TIMESTAMP,BID_OPEN,BID_HIGH,BID_LOW,BID_CLOSE,BID_VOLUME,ASK_TIMESTAMP,ASK_OPEN,ASK_HIGH,ASK_LOW,ASK_CLOSE,ASK_VOLUME
AUDUSD,26.06.2012 22:00:00.000 GMT+0100,1.00638,1.00888,1.00401,1.00806,186389.5716,26.06.2012 22:00:00.000 GMT+0100,1.00656,1.009,1.00413,1.00813,186336.3314
AUDUSD,27.06.2012 22:00:00.000 GMT+0100,1.00801,1.01257,0.99955,1.00439,234781.9077,27.06.2012 22:00:00.000 GMT+0100,1.0082,1.0127,0.99969,1.00463,233695.5183
AUDUSD,28.06.2012 22:00:00.000 GMT+0100,1.00433,1.02571,1.00182,1.02389,259680.8588,28.06.2012 22:00:00.000 GMT+0100,1.00468,1.02597,1.00195,1.02454,255131.6351
AUDUSD,29.06.2012 22:00:00.000 GMT+0100,1.02389,1.02389,1.02389,1.02389,0,29.06.2012 22:00:00.000 GMT+0100,1.02454,1.02454,1.02454,1.02454,0
AUDUSD,30.06.2012 22:00:00.000 GMT+0100,1.02389,1.02389,1.02351,1.02351,0,30.06.2012 22:00:00.000 GMT+0100,1.02454,1.02454,1.02364,1.02364,0
AUDUSD,01.07.2012 22:00:00.000 GMT+0100,1.02613,1.02774,1.0212,1.02476,192557.7089,01.07.2012 22:00:00.000 GMT+0100,1.02668,1.02787,1.02135,1.02502,193877.76
AUDUSD,02.07.2012 22:00:00.000 GMT+0100,1.02472,1.02963,1.02291,1.02813,180391.0765,02.07.2012 22:00:00.000 GMT+0100,1.02503,1.02973,1.02304,1.02833,175051.4585
AUDUSD,03.07.2012 22:00:00.000 GMT+0100,1.02806,1.03158,1.02617,1.0274,135980.4316,03.07.2012 22:00:00.000 GMT+0100,1.02838,1.03173,1.02631,1.02804,132485.3872
AUDUSD,04.07.2012 22:00:00.000 GMT+0100,1.02737,1.03286,1.02425,1.02862,206631.6289,04.07.2012 22:00:00.000 GMT+0100,1.02805,1.033,1.02434,1.0289,204574.0592
AUDUSD,05.07.2012 22:00:00.000 GMT+0100,1.02858,1.02918,1.01796,1.0207,188024.8094,05.07.2012 22:00:00.000 GMT+0100,1.0289,1.02938,1.0181,1.02144,187225.14
AUDUSD,06.07.2012 22:00:00.000 GMT+0100,1.0207,1.0207,1.0207,1.0207,0,06.07.2012 22:00:00.000 GMT+0100,1.02144,1.02144,1.02144,1.02144,0
